INT1	INT2	Co-expression	Genetic interactions	Protein-protein interactions	Domain co-occurrence	Genomic context	Phylogenetic similarity	Predicted from 3D structure	Conditional genetic interactions
VPS9	MON2	0.000	1.860	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	SFT2	0.000	1.844	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	VPS29	0.000	2.796	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	GET1	0.000	1.923	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	PEP8	0.000	2.840	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	VPS38	0.000	2.292	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	VPS4	0.000	1.737	0.000	0.000	0.000	0.000	0.000	0.000
VPS9	AIM5	1.844	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	VPS21	0.000	2.647	0.000	0.000	0.000	0.000	2.390	0.000
CLA4	RAD53	0.000	0.000	0.000	0.000	2.161	3.199	0.000	0.000
CLA4	HRR25	0.000	0.000	0.000	0.000	0.978	2.097	0.000	0.000
CLA4	KIN28	0.000	0.000	0.000	0.000	0.978	2.615	0.000	0.000
CLA4	GSG1	0.000	1.671	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	SEC7	0.000	0.000	2.073	0.000	0.000	0.000	0.000	0.000
CLA4	ATG1	0.000	0.000	0.000	0.000	1.382	2.563	0.000	0.000
CLA4	ATG16	0.000	0.625	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	CCZ1	0.000	1.825	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	CDC5	0.000	1.723	0.000	0.000	2.495	3.381	0.000	0.000
CLA4	PBS2	0.000	0.000	0.000	1.641	0.000	2.766	0.000	0.000
CLA4	ARF3	0.000	1.752	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	VPS8	0.000	2.065	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	TLG2	0.000	0.638	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	SWE1	0.000	0.000	0.000	0.000	0.000	2.224	0.000	0.000
CLA4	FUS3	0.000	0.000	0.000	0.000	2.063	2.502	0.000	0.000
CLA4	CDC15	0.000	0.000	0.000	0.000	2.782	3.488	2.567	0.000
CLA4	CDC28	0.000	0.000	0.000	0.000	1.344	2.695	0.000	0.000
CLA4	CDC7	0.000	0.000	0.000	1.332	0.000	0.865	0.000	0.000
CLA4	SSD1	0.000	2.686	1.700	0.000	0.000	0.000	0.000	0.000
CLA4	CHK1	0.000	1.373	0.000	0.000	0.000	3.421	0.000	0.000
CLA4	DUN1	0.000	0.000	0.000	0.000	1.344	3.381	0.000	0.000
CLA4	PHO85	0.000	0.000	0.000	0.000	1.344	3.676	0.000	0.000
CLA4	CKA2	0.000	0.000	0.000	0.000	1.431	2.231	0.000	0.000
CLA4	CTK1	0.000	2.155	0.000	0.000	1.507	3.023	0.000	0.000
CLA4	CKA1	0.000	0.000	0.000	0.000	0.000	2.093	0.000	0.000
CLA4	GCN2	0.000	0.000	0.000	0.000	0.978	1.856	0.000	0.000
CLA4	PCL1	0.000	0.000	0.000	0.000	0.000	0.000	2.455	0.000
CLA4	HSL1	0.000	2.220	0.000	0.000	1.294	3.295	0.000	0.000
CLA4	CAK1	0.000	1.099	0.000	1.332	0.000	1.218	0.000	0.000
CLA4	SSN3	0.000	0.000	0.000	1.641	1.431	2.124	0.000	0.000
CLA4	SGV1	0.000	0.000	0.000	0.000	1.448	2.217	0.000	0.000
CLA4	SAT4	0.000	0.000	0.000	0.000	2.286	2.490	0.000	0.000
CLA4	SAP155	0.000	1.358	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	VHS1	0.000	0.000	0.000	0.000	0.000	2.103	0.000	0.000
CLA4	PTK2	0.000	0.000	0.000	0.000	2.732	2.593	0.000	0.000
CLA4	OPI1	1.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	GIS1	0.000	0.657	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	MIG1	0.000	0.522	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	ADR1	0.000	0.955	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	TAF5	0.000	1.820	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	PRK1	0.000	0.000	0.000	1.332	0.000	2.223	0.000	0.000
CLA4	ARK1	0.000	0.000	0.000	1.332	0.000	2.141	0.000	0.000
CLA4	PKC1	0.000	0.000	0.000	0.000	1.431	2.942	0.000	0.000
CLA4	BCK1	1.329	3.011	0.000	0.000	1.059	3.307	0.000	0.000
CLA4	RIM15	0.000	0.000	0.000	0.000	1.059	2.288	0.000	0.000
CLA4	SLT2	0.000	2.417	0.000	0.000	1.531	2.566	0.000	0.000
CLA4	KSS1	0.000	0.000	0.000	0.000	1.427	2.812	0.000	0.000
CLA4	HOG1	0.000	0.000	0.000	0.000	1.505	2.944	0.000	0.000
CLA4	SMK1	0.000	0.000	0.000	0.000	1.544	2.352	0.000	0.000
CLA4	STE7	0.000	0.000	0.000	0.000	2.007	3.098	0.000	0.000
CLA4	STE50	0.000	0.943	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	STE11	0.000	0.000	0.000	0.000	1.294	2.682	0.000	0.000
CLA4	SSK2	0.000	0.000	0.000	0.000	2.007	3.470	0.000	0.000
CLA4	RCK2	0.000	0.000	0.000	0.000	0.000	1.694	0.000	0.000
CLA4	SCH9	1.881	0.000	0.000	0.000	2.025	3.285	0.000	0.000
CLA4	UBP3	0.000	1.534	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	TOF2	0.000	1.567	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	PKH1	0.000	0.000	0.000	0.000	1.448	3.363	0.000	0.000
CLA4	PKH2	0.000	0.000	0.000	0.000	1.431	3.068	0.000	0.000
CLA4	NBP2	0.000	0.000	2.367	0.000	0.000	0.000	0.000	0.000
CLA4	UBI4	0.000	1.467	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	SPS1	0.000	0.000	0.000	0.000	0.000	3.162	0.000	0.000
CLA4	IME2	0.000	0.000	0.000	1.641	0.000	1.812	0.000	0.000
CLA4	MEK1	0.000	0.000	0.000	0.000	2.259	3.304	0.000	0.000
CLA4	UTH1	0.000	0.745	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	DBF2	0.000	1.160	0.000	0.000	2.025	2.138	0.000	0.000
CLA4	ELM1	0.000	1.960	0.000	1.332	0.000	2.977	0.000	0.000
CLA4	KCC4	0.000	0.000	0.000	0.000	0.000	3.974	0.000	0.000
CLA4	TPK1	0.000	0.000	0.000	0.000	2.025	3.651	0.000	0.000
CLA4	IPL1	0.000	0.000	0.000	0.000	0.000	3.240	0.000	0.000
CLA4	SLG1	0.000	1.725	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	DBF20	0.000	0.000	0.000	0.000	2.025	2.259	0.000	0.000
CLA4	COG8	0.000	1.453	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	SKY1	0.000	1.647	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	IRE1	0.000	0.000	0.000	0.000	0.000	1.291	0.000	0.000
CLA4	RAS2	0.000	1.748	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	YPT31	1.432	0.000	0.000	0.000	0.000	0.000	2.488	0.000
CLA4	SEC4	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	YPT32	0.000	0.000	0.000	0.000	0.000	0.000	3.366	0.000
CLA4	SEC2	0.000	0.704	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	NVJ1	0.000	1.321	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	RTG3	0.000	0.541	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	MID2	0.000	1.917	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	MKK1	0.000	0.000	0.000	0.000	0.000	2.845	0.000	0.000
CLA4	MKK2	0.000	1.059	0.000	0.000	2.025	2.975	0.000	0.000
CLA4	SKS1	0.000	0.000	0.000	0.000	0.000	2.201	0.000	0.000
CLA4	STM1	0.000	0.000	1.494	0.000	0.000	0.000	0.000	0.000
CLA4	RVS161	0.000	2.048	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	YPK1	0.000	0.000	0.000	0.000	1.382	3.088	0.000	0.000
CLA4	FPK1	0.000	0.000	0.000	0.000	0.000	3.789	0.000	0.000
CLA4	BEM1	0.000	1.720	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	KIC1	0.000	0.000	0.000	0.000	1.505	3.614	0.000	0.000
CLA4	YCK1	0.000	0.000	0.000	0.000	0.000	1.936	0.000	0.000
CLA4	YCK2	0.000	0.622	0.000	0.000	0.978	1.835	0.000	0.000
CLA4	YPK2	0.000	0.000	0.000	0.000	2.259	2.822	0.000	0.000
CLA4	CBK1	0.000	0.000	0.000	0.000	0.000	2.697	0.000	0.000
CLA4	SKM1	0.000	1.733	0.000	4.237	0.000	3.975	0.000	0.000
CLA4	GIN4	0.000	2.026	0.000	0.000	2.161	3.741	0.000	0.000
CLA4	SNF1	0.000	1.569	0.000	0.000	0.000	3.293	0.000	0.000
CLA4	TIM18	0.000	1.623	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	PSK1	0.000	0.000	0.000	0.907	0.000	2.555	0.000	0.000
CLA4	PSK2	0.000	0.938	0.000	0.000	0.000	2.357	0.000	0.000
CLA4	CMK1	0.000	0.000	0.000	0.000	2.025	2.747	0.000	0.000
CLA4	CMK2	0.000	0.000	0.000	0.000	2.167	2.839	0.000	0.000
CLA4	RTS1	0.000	1.073	1.978	0.000	0.000	0.000	0.000	0.000
CLA4	TPK2	0.000	1.201	0.000	0.000	2.025	3.998	0.000	0.000
CLA4	SAK1	1.912	0.000	0.000	0.000	2.025	2.654	0.000	0.000
CLA4	TOS3	0.000	0.000	0.000	0.000	2.025	3.737	0.000	0.000
CLA4	AKL1	0.000	0.000	0.000	1.332	0.000	1.772	0.000	0.000
CLA4	YCK3	0.000	1.459	0.000	1.332	1.269	0.902	0.000	0.000
CLA4	KSP1	0.000	0.000	0.000	1.332	2.025	3.219	0.000	0.000
CLA4	NNK1	0.000	0.000	0.000	0.000	0.000	1.100	0.000	0.000
CLA4	MPS1	0.000	0.000	0.000	0.000	1.431	2.665	0.000	0.000
CLA4	KIN1	0.000	0.000	0.000	0.000	0.000	2.745	0.000	0.000
CLA4	FMP48	0.000	0.000	0.000	1.332	0.000	2.721	0.000	0.000
CLA4	YAK1	0.000	0.000	0.000	0.000	1.059	1.765	0.000	0.000
CLA4	KIN2	0.000	0.000	0.000	0.000	0.000	3.218	0.000	0.000
CLA4	RIM11	0.000	0.000	0.000	0.000	1.427	2.326	3.338	0.000
CLA4	TDA1	0.000	0.000	0.000	0.000	0.000	1.587	0.000	0.000
CLA4	NPR1	0.000	0.000	0.000	0.000	1.344	2.254	0.000	0.000
CLA4	KIN4	0.000	0.000	0.000	0.000	1.473	2.957	0.000	0.000
CLA4	HRK1	0.000	0.000	0.000	0.000	0.000	2.025	0.000	0.000
CLA4	FRK1	0.000	0.000	0.000	0.000	1.562	2.097	0.000	0.000
CLA4	ENV7	0.000	0.000	0.000	0.000	0.000	1.882	0.000	0.000
CLA4	SWH1	1.982	0.000	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	KES1	0.000	0.517	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	GPD1	0.000	0.697	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	ATG26	0.000	0.000	0.000	0.000	0.000	0.000	2.499	0.000
CLA4	TPS2	0.000	0.985	0.000	0.000	1.158	0.000	0.000	0.000
CLA4	FAB1	0.000	1.914	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	DPL1	0.000	1.741	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	HFD1	0.000	0.000	0.000	0.000	1.183	0.000	0.000	0.000
CLA4	CSF1	0.000	2.435	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	DOA4	0.000	0.763	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	DOA1	0.000	1.667	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	ERD1	0.000	0.546	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	AKR1	0.000	1.939	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	BRO1	0.000	1.915	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	YPT52	0.000	1.932	0.000	0.000	0.000	0.000	2.455	0.000
CLA4	GET2	0.000	2.255	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	IWR1	0.000	1.750	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	GET1	0.000	1.803	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	RHO1	0.000	0.000	0.000	0.000	0.000	0.000	2.947	0.000
CLA4	VPH2	0.000	1.327	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	FYV10	0.000	1.490	0.000	0.000	0.000	0.000	0.000	0.000
CLA4	AIM37	0.000	0.000	2.414	0.000	0.000	0.000	0.000	0.000
CLA4	SAC1	0.000	1.159	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	COG1	0.000	2.471	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG8	2.525	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG12	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.377
PEP12	ATG9	1.217	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	GSG1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.317
PEP12	ATG1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.292
PEP12	ATG27	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.302
PEP12	ATG17	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.367
PEP12	ATG2	0.000	0.539	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG3	1.952	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG7	1.492	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PTC6	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.322
PEP12	ATG20	1.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG16	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.329
PEP12	ATG5	1.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG13	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.315
PEP12	YPT1	0.000	0.000	3.633	0.000	0.000	0.000	0.000	0.000
PEP12	ATG14	1.868	0.000	0.000	0.000	0.000	0.000	0.000	0.344
PEP12	ARF1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.261
PEP12	GEA1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.257
PEP12	CCZ1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.340
PEP12	VAM3	0.000	0.941	0.000	4.268	0.000	0.000	0.000	0.312
PEP12	SSB1	0.000	0.000	1.336	0.000	0.000	0.000	0.000	0.000
PEP12	TOR1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.337
PEP12	PBS2	2.287	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VPS8	0.000	0.767	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VPS27	0.000	0.786	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TLG2	0.000	0.000	0.000	4.268	0.000	0.000	0.000	0.000
PEP12	SEC17	1.988	0.000	2.293	0.000	0.000	0.000	0.000	0.000
PEP12	GGA1	2.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PEP3	0.000	2.974	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VTI1	2.043	0.000	3.859	0.000	0.000	0.000	0.000	0.000
PEP12	BPH1	1.373	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PHO85	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.483
PEP12	YIM1	0.000	1.109	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PCL1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.366
PEP12	SIC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.333
PEP12	PHO80	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.357
PEP12	VHS1	1.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PTK2	1.804	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	RTC2	1.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	GIS1	1.656	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ARK1	1.856	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PKC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411
PEP12	BCK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.401
PEP12	RIM15	0.828	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SLT2	1.468	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	STE50	2.113	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	UBP3	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.260
PEP12	IRS4	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.355
PEP12	PKH2	1.418	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	UBI4	0.000	0.647	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SAF1	1.937	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	UTH1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414
PEP12	ELM1	0.000	0.644	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TPK1	1.460	0.000	0.000	0.000	0.000	0.000	0.000	0.319
PEP12	RAS2	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.332
PEP12	CIS1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412
PEP12	ATG11	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.261
PEP12	ATG34	1.887	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG15	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.277
PEP12	YPT31	0.000	0.000	3.633	0.000	0.000	0.000	0.000	0.000
PEP12	GTR2	1.655	0.000	0.000	0.000	0.000	0.000	0.000	0.512
PEP12	ATG23	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.389
PEP12	SEC2	0.000	0.718	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG19	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458
PEP12	NVJ1	1.897	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	RTG3	0.000	1.853	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VTC1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.389
PEP12	MKK1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.332
PEP12	HAP2	1.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VPS25	2.094	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SNF8	0.000	2.221	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VID28	2.317	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	RVS161	1.528	1.741	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SDS24	2.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SNF1	0.000	0.659	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	HSP104	1.863	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	UGA2	1.731	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	LOT6	1.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	CMK2	2.472	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TPK2	1.255	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	RSB1	0.000	1.764	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	MVP1	1.658	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TOS3	1.299	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	KIN1	1.726	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YAK1	1.940	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	RIM11	1.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TDA1	1.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YKL100C	0.000	0.962	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PRB1	1.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	ATG26	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461
PEP12	NTH1	2.184	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TPS2	1.906	0.559	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	GOR1	1.395	0.710	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	HFD1	1.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	CYC7	2.313	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	QCR10	1.499	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VMA2	0.000	0.000	0.509	0.000	0.000	0.000	0.000	0.000
PEP12	PHM8	1.281	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	DOA4	2.046	1.138	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	DOA1	1.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	NPL4	1.767	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YDR018C	1.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	AKR1	1.247	0.000	2.829	0.000	0.000	0.000	0.000	0.000
PEP12	AKR2	0.000	2.058	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	VPS73	1.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YPT53	1.807	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SFT2	0.934	0.000	3.820	0.000	0.000	0.000	0.000	0.000
PEP12	IWR1	1.964	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YDL199C	1.626	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	PEP8	2.301	1.708	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	BRE5	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.305
PEP12	VPS4	0.000	1.731	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	YBR137W	2.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	MSP1	1.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	GYP7	2.581	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	TVP15	2.077	0.000	1.754	0.000	0.000	0.000	0.000	0.000
PEP12	BXI1	2.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	HSV2	2.075	0.000	0.000	0.000	0.000	0.000	0.000	0.254
PEP12	UBX3	2.097	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	AIM37	1.805	0.000	0.000	0.000	0.000	0.000	0.000	0.000
PEP12	SAC1	0.000	2.439	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	EPL1	1.652	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	COG4	1.236	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SYS1	0.000	2.001	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RUD3	0.000	1.946	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ATG8	1.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ATG12	1.352	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GSG1	0.000	2.315	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ATG20	0.000	0.731	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	YPT1	0.000	0.000	2.698	3.804	0.000	0.000	0.000	0.000
VPS21	VPS30	0.000	3.225	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	GEA2	1.746	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CCZ1	0.000	3.312	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CDC5	0.000	2.130	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ARF3	0.000	1.888	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RIC1	0.000	1.478	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS8	0.000	4.323	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	APM3	0.000	2.140	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS27	0.000	1.833	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TLG2	0.000	3.647	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SEC17	0.000	0.854	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SEC24	0.000	0.481	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PEP3	0.000	1.807	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	PEP5	0.000	1.818	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ARL3	0.000	1.943	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	BPH1	1.993	1.162	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	SSD1	0.000	2.576	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CHK1	0.000	1.318	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CTK1	0.000	1.616	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	HSL1	0.000	1.733	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CBF1	0.000	0.610	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RPD3	0.000	1.474	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	CYS4	0.000	0.620	1.273	0.000	0.000	0.000	0.000	0.000
VPS21	REG1	1.654	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	MIG1	0.000	0.632	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TAF5	0.000	1.968	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ERV14	0.000	3.647	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	RIM15	0.000	0.545	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	STE50	0.000	0.814	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	STE11	0.000	0.000	3.042	0.000	0.000	0.000	0.000	0.000
VPS21	UBP3	1.508	2.345	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TOF2	0.000	1.337	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	IRS4	0.000	2.613	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	NBP2	0.000	0.711	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	UBI4	0.000	1.535	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	VPS1	0.000	1.155	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	FIS1	1.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	UTH1	0.000	0.626	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	ELM1	0.000	1.718	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	TPK1	0.000	0.000	1.193	0.000	0.000	0.000	0.000	0.000
VPS21	NHX1	0.000	1.412	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	KHA1	0.000	0.777	0.000	0.000	0.000	0.000	0.000	0.000
VPS21	BET3	0.000	2.322	0.000	0.000	0.000	0.000	0.000	0.000
